transaction_id,customer_id,product,category,price,quantity,transaction_date
T188494,C9562,Tablet,Electronics,1541.1,3,2024-03-01
T188495,C8211,Tablet,Computing,254.11,2,2024-08-24
T188496,C2530,Laptop,Electronics,107.99,4,2024-07-06
T188497,C2456,Mouse,Computing,44.38,2,2024-02-04
T188498,C7709,Mouse,Accessories,1048.41,2,2024-12-27
T188499,C1506,Mouse,Computing,1006.79,3,2024-01-20
T188500,C3066,Keyboard,Computing,230.19,2,2024-04-29
T188501,C2920,Mouse,Electronics,699.78,3,2024-11-09
T188502,C4584,Tablet,Electronics,1065.13,3,31-12-2024
T188503,C9557,Phone,Electronics,1354.87,3,2024-11-02
T188504,C7932,Monitor,Accessories,1621.9,4,2024-09-24
T188505,C9891,Keyboard,Computing,1286.36,3,2024-01-16
T188506,C7492,Headphones,Electronics,69.71,4,2024-01-25
T188507,C2145,Mouse,Accessories,1176.32,1,2024-03-04
T188508,C2689,Keyboard,Computing,-184.96,1,2024-01-04
T188509,C9898,Mouse,Electronics,1134.17,3,2024-07-26
T188510,C4838,Keyboard,Computing,758.21,4,2024-10-20
T188511,C6016,Laptop,Electronics,579.81,4,2024-07-27
T188512,C9187,Laptop,Accessories,968.62,4,2024-08-12
T188513,C6251,Monitor,Computing,769.14,1,2024-01-21
T188514,C3382,Headphones,Computing,1662.24,1,2024-12-03
T188515,C9033,Laptop,Computing,460.72,4,2024-05-03
T188516,C2639,Monitor,Accessories,282.05,2,2024-10-28
T188517,C3363,Keyboard,Computing,1675.59,3,2024-02-15
T188518,C1129,Phone,Electronics,494.38,4,2024-07-31
T188519,C5598,Keyboard,Electronics,74.15,1,2024-02-17
T188520,C3589,Monitor,Electronics,780.1,3,2024-10-03
T188521,C5701,Mouse,Accessories,1639.9,4,2024-09-21
T188522,C1276,Monitor,Electronics,869.42,1,2024-09-13
T188523,C9564,Headphones,Accessories,945.47,1,2024-05-27
T188524,C3867,Laptop,Electronics,103.92,4,2024-07-22
T188525,C9156,Laptop,Computing,1424.99,2,2024-03-17
T188526,C5664,Keyboard,Accessories,693.98,4,2024-04-23
T188527,C7261,Phone,Accessories,1459.95,3,2024-03-05
T188528,C2724,Mouse,Accessories,827.83,3,2024-06-02
T188529,C9667,Monitor,Computing,1058.52,4,2024-07-13
T188530,C3000,Phone,Electronics,1183.08,4,2024-09-27
T188531,C7947,Headphones,Accessories,401.81,1,2024-05-18
T188532,C6096,Keyboard,Accessories,595.09,3,2024-05-18
T188533,C5873,Mouse,Accessories,1175.28,1,2024-10-23
T188534,C4832,Keyboard,Accessories,1647.65,3,2024-11-27
T188535,C4381,Tablet,Accessories,1923.27,2,2024-08-20
T188536,C8761,Mouse,Electronics,1053.1,1,2024-05-08
T188537,C4306,Phone,Accessories,157.09,3,2024-07-27
T188538,C1396,Mouse,Electronics,1912.47,1,2024-08-08
T188539,C1820,Phone,Computing,847.33,4,2024-12-06
T188540,C1546,Laptop,Computing,213.93,1,2024-03-08
T188541,C1525,Headphones,Computing,1944.68,2,2024-03-02
T188542,C7549,Keyboard,Accessories,568.22,4,2024-03-02
T188543,C3850,Phone,Electronics,1317.11,3,2024-01-25
T188544,C2360,Headphones,Electronics,296.8,4,2024-07-05
T188545,C4707,Monitor,Accessories,1441.93,1,2024-11-24
T188546,C1769,Phone,Electronics,1952.86,2,2024-06-21
T188547,C5248,Laptop,Electronics,1970.26,3,2024-07-16
T188548,C2637,Tablet,Electronics,261.16,1,2024-09-02
T188549,C1216,Phone,Computing,1539.73,3,2024-09-04
T188550,C5606,Tablet,Computing,1331.94,2,2024-04-02
T188551,C1864,Monitor,Electronics,1604.93,4,2024-01-31
T188552,C7398,Mouse,Electronics,673.09,3,2024-01-08
T188553,C4801,Keyboard,Electronics,809.48,2,2024-11-05
T188554,C4552,Headphones,Computing,690.21,4,2024-09-04
T188555,C2853,Laptop,Electronics,1535.37,2,2024-12-03
T188556,C5599,Headphones,Accessories,1620.12,3,2024-02-06
T188557,C8641,Tablet,Electronics,506.11,3,2024-08-10
T188558,C7462,Laptop,Accessories,1149.85,2,2024-07-19
T188559,C9141,Headphones,Computing,260.68,1,2024-10-07
T188560,C4319,Headphones,Electronics,36.19,3,2024-06-24
T188561,C1320,Phone,Electronics,1224.05,4,2024-06-30
T188562,C1808,Mouse,Computing,1682.0,2,2024-11-27
T188563,C2699,Phone,Computing,1814.04,3,2024-02-16
T188564,C7651,Monitor,Electronics,1244.52,2,2024-01-07
T188565,C5764,Keyboard,Computing,1619.3,2,2024-11-17
T188566,C7270,Keyboard,Electronics,814.43,3,2024-06-07
T188567,C2221,Tablet,Computing,1751.92,2,2024-02-14
T188568,C2223,Keyboard,Accessories,1551.69,1,2024-06-07
T188569,,Monitor,Accessories,,2,2024-06-20
T188570,C6825,Tablet,Electronics,1198.46,3,2024-10-07
T188571,C4469,Mouse,Electronics,112.0,2,2024-09-15
T188572,C1636,Laptop,Computing,301.71,1,2024-11-26
T188573,C9507,Phone,Computing,1893.84,3,2024-03-26
T188574,C7859,Headphones,Computing,29.41,3,2024-02-09
T188575,C8628,Tablet,Computing,414.44,1,2024-06-04
T188576,C5112,Headphones,Electronics,286.23,1,2024-09-20
T188577,C7409,Laptop,Accessories,1400.55,0,2024-10-13
T188578,C4985,Laptop,Accessories,220.33,2,2024-08-14
T188579,C2271,Mouse,Computing,50.06,1,2024-05-15
T188580,C5777,Monitor,Computing,1861.67,3,2024-07-04
T188581,C6625,Phone,Computing,1746.79,2,2024-01-25
T188582,C3547,Headphones,Electronics,723.31,4,2024-01-07
T188583,C4265,Headphones,Computing,210.04,4,2024-08-11
T188584,C8018,Tablet,Computing,1359.62,4,2024-04-29
T188585,C3101,Mouse,Accessories,1767.4,0,2024-04-05
T188586,C2717,Phone,Computing,1949.56,3,2024-02-27
T188587,C1144,Headphones,Accessories,268.95,1,2024-06-15
T188588,C4120,Laptop,Electronics,1204.42,4,2024-01-14
T188589,C7712,Monitor,Electronics,866.8,3,2024-09-19
T188590,C2223,Keyboard,Computing,321.93,4,2024-05-17
T188591,C7365,Laptop,Accessories,1617.71,1,2024-09-08
T188592,C6487,Laptop,Electronics,1566.56,4,2024-08-06
T188593,C5401,Phone,Electronics,1929.65,4,2024-01-06
T188594,C4676,Mouse,Computing,180.21,3,2024-02-24
T188595,C9327,Laptop,Computing,485.36,4,2024-07-16
T188596,C5850,Phone,Electronics,1656.88,2,2024-04-23
T188597,,Mouse,Electronics,,3,2024-04-24
T188598,C2970,Headphones,Accessories,957.11,4,2024-06-27
T188599,C3113,Laptop,Electronics,1226.94,4,2024-01-07
T188600,C8134,Monitor,Computing,822.82,2,2024-10-29
T188601,C4689,Laptop,Electronics,80.44,3,2024-10-11
T188602,C3661,Tablet,Accessories,1211.93,4,2024-11-27
T188603,C7851,Mouse,Accessories,465.46,4,2024-11-03
T188604,C3979,Tablet,Computing,1938.05,3,2024-11-12
T188605,C4779,Monitor,Electronics,1383.75,2,2024-04-05
T188606,C8838,Tablet,Electronics,1682.9,3,2024-07-15
T188607,C7831,Tablet,Electronics,1909.26,2,2024-08-08
T188608,C4357,Keyboard,Electronics,136.02,2,2024-03-21
T188609,C5413,Mouse,Electronics,305.9,2,2024-04-07
T188610,C6353,Headphones,Electronics,1617.97,1,2024-03-26
T188611,C7383,Tablet,Electronics,1770.74,2,2024-09-09
T188612,C3676,Mouse,Accessories,19.71,1,2024-07-22
T188613,C8101,Monitor,Electronics,1891.0,2,2024-11-24
T188614,C4350,Laptop,Electronics,914.21,2,2024-11-15
T188615,C7070,Tablet,Electronics,930.63,3,2024-01-22
T188616,C4393,Keyboard,Electronics,1758.7,2,2024-10-12
T188617,C6450,Keyboard,Electronics,586.17,4,2024-05-05
T188618,C3052,Mouse,Computing,1171.15,1,2024-11-04
T188619,C3747,Monitor,Accessories,675.04,1,2024-01-24
T188620,C8488,Headphones,Electronics,235.97,1,2024-08-28
T188621,,Monitor,Electronics,,2,2024-10-31
T188622,C5289,Keyboard,Accessories,354.33,1,2024-07-30
T188623,C9627,Tablet,Accessories,1046.75,2,2024-02-24
T188624,C1612,Laptop,Computing,1064.29,2,2024-08-26
T188625,C8940,Monitor,Accessories,880.24,3,2024-01-07
T188626,C7974,Keyboard,Computing,355.89,1,2024-03-14
T188627,C7482,Headphones,Accessories,246.28,3,2024-11-01
T188628,C7764,Laptop,Electronics,218.19,3,2024-04-26
T188629,C1763,Mouse,Electronics,233.21,1,2024-01-30
T188630,C7672,Headphones,Accessories,596.81,4,2024-05-26
T188631,C6231,Phone,Electronics,13.71,3,2024-12-29
T188632,C6018,Headphones,Accessories,133.89,1,2024-08-08
T188633,C6815,Monitor,Electronics,946.18,2,2024-06-29
T188634,C3719,Headphones,Accessories,373.55,4,2024-07-31
T188635,C6214,Mouse,Electronics,534.12,4,2024-12-11
T188636,C5368,Mouse,Electronics,713.11,2,2024-04-01
T188637,C5655,Tablet,Electronics,88.91,4,2024-07-03
T188638,C6531,Monitor,Electronics,447.84,2,2024-09-26
T188639,C2135,Phone,Electronics,1555.61,1,2024-08-20
T188640,C8421,Laptop,Accessories,688.38,1,2024-05-21
T188641,C8062,Keyboard,Computing,380.46,1,2024-04-10
T188642,C5866,Laptop,Computing,403.51,4,2024-11-24
T188643,C3726,Keyboard,Electronics,1969.62,2,2024-08-01
T188644,C5873,Monitor,Accessories,305.43,3,2024-08-28
T188645,C4940,Laptop,Computing,1811.78,3,2024-10-04
T188646,C3993,Headphones,Electronics,170.28,4,2024-12-02
T188647,C8869,Monitor,Accessories,1750.12,2,2024-02-14
T188648,C4928,Tablet,Accessories,1018.76,3,2024-11-21
T188649,C5209,Phone,Computing,1221.32,4,2024-08-15
T188650,C9704,Tablet,Accessories,499.4,3,2024-09-14
T188651,C9929,Mouse,Electronics,1798.23,1,2024-04-08
T188652,C8771,Keyboard,Accessories,1178.42,1,2024-08-19
T188653,C7868,Tablet,Accessories,1354.64,4,2024-04-07
T188654,C2216,Laptop,Accessories,1117.95,3,2024-03-11
T188655,C1105,Tablet,Electronics,259.22,4,2024-03-25
T188656,C1926,Tablet,Computing,1674.09,0,2024-01-24
T188657,C6176,Mouse,Computing,375.33,4,2024-06-18
T188658,C5099,Tablet,Computing,590.98,4,2024-08-19
T188659,C9814,Tablet,Computing,1342.34,1,2024-11-27
T188660,C3325,Phone,Accessories,195.73,3,2024-08-20
T188661,C8759,Keyboard,Electronics,1867.47,3,2024-11-27
T188662,C1680,Headphones,Electronics,257.01,2,2024-08-01
T188663,C7850,Mouse,Electronics,1337.64,4,2024-08-03
T188664,C1634,Monitor,Computing,1273.89,1,2024-12-26
T188665,C8519,Tablet,Computing,1399.08,4,2024-01-20
T188666,C2831,Tablet,Computing,872.36,1,2024-05-23
T188667,C4472,Keyboard,Electronics,770.75,2,2024-01-10
T188668,C2469,Tablet,Accessories,1955.54,4,2024-11-13
T188669,C8561,Laptop,Computing,1636.15,2,2024-02-20
T188670,C3556,Tablet,Electronics,-976.03,1,2024-09-04
T188671,C9355,Laptop,Accessories,372.71,2,2024-11-19
T188672,C6653,Headphones,Accessories,1782.2,2,2024-11-22
T188673,C9394,Monitor,Accessories,1301.01,3,2024-01-23
T188674,C1894,Headphones,Electronics,280.19,2,2024-09-23
T188675,C3492,Phone,Computing,374.38,1,2024-01-26
T188676,C1014,Keyboard,Computing,1086.23,1,2024-05-22
T188677,C9512,Phone,Electronics,1012.33,2,2024-11-24
T188678,C3596,Keyboard,Accessories,824.47,3,2024-04-13
T188679,C1773,Keyboard,Electronics,859.48,3,2024-06-19
T188680,C7595,Tablet,Electronics,352.68,2,2024-05-29
T188681,C5789,Keyboard,Computing,518.38,3,2024-10-28
T188682,C7341,Laptop,Computing,990.49,1,2024-05-05
T188683,C1379,Keyboard,Electronics,136.77,1,2024-08-25
T188684,C3125,Phone,Accessories,711.84,3,2024-02-12
T188685,C9638,Tablet,Computing,428.64,4,2024-06-09
T188686,C9496,Keyboard,Electronics,357.55,1,2024-07-12
T188687,C4215,Headphones,Electronics,301.72,4,2024-03-09
T188688,C7701,Tablet,Computing,288.98,3,2024-10-01
T188689,C9478,Monitor,Computing,329.27,1,2024-05-11
T188690,C6909,Monitor,Electronics,754.52,4,2024-07-02
T188691,C8939,Tablet,Computing,211.9,2,2024-01-26
T188692,,Monitor,Computing,,3,2024-08-28
T188693,C7726,Phone,Accessories,1000.85,4,2024-04-13
T188694,C1619,Laptop,Electronics,1014.5,4,2024-02-13
T188695,C2464,Keyboard,Computing,430.07,3,2024-07-13
T188696,C6676,Phone,Electronics,1735.64,4,2024-09-29
T188697,C9569,Mouse,Computing,1657.98,3,2024-01-18
T188698,C1131,Headphones,Electronics,78.15,4,2024-08-15
T188699,C5194,Keyboard,Electronics,1467.48,4,2024-05-30
T188700,C5002,Headphones,Electronics,376.7,4,2024-10-11
T188701,C4525,Headphones,Electronics,1115.68,3,2024-10-08
T188702,,Laptop,Accessories,,2,2024-11-27
T188703,C2365,Tablet,Computing,1868.77,2,2024-10-14
T188704,C9370,Keyboard,Computing,377.06,1,2024-03-25
T188705,C8047,Monitor,Electronics,1879.76,1,2024-10-12
T188706,C7841,Mouse,Computing,148.47,1,2024-06-08
T188707,C8696,Monitor,Accessories,1819.56,1,2024-01-26
T188708,C6471,Tablet,Electronics,1546.93,1,2024-02-12
T188709,C1087,Keyboard,Computing,1828.51,1,2024-09-05
T188710,C5881,Headphones,Electronics,738.63,3,2024-10-04
T188711,C5910,Mouse,Computing,1882.15,3,2024-06-17
T188712,C7905,Phone,Electronics,1638.85,1,2024-05-09
T188713,C5421,Mouse,Accessories,663.36,1,2024-12-18
T188714,C4430,Phone,Computing,684.48,2,2024-05-25
T188715,C1840,Mouse,Computing,720.86,2,2024-09-06
T188716,C9088,Keyboard,Electronics,1181.69,1,2024-10-21
T188717,C9146,Keyboard,Accessories,371.98,2,2024-10-05
T188718,C3982,Monitor,Accessories,872.66,2,2024-07-19
T188719,C1768,Keyboard,Computing,144.64,1,2024-04-03
T188720,C8650,Tablet,Accessories,723.05,3,2024-03-26
T188721,C9395,Keyboard,Electronics,1336.8,3,2024-11-09
T188722,C1778,Keyboard,Electronics,1183.04,1,2024-08-14
T188723,,Monitor,Computing,,3,2024-04-22
T188724,C9931,Phone,Electronics,521.84,2,2024-02-11
T188725,C3573,Monitor,Accessories,660.92,1,2024-07-30
T188726,C8525,Keyboard,Accessories,148.4,2,2024-10-23
T188727,,Mouse,Accessories,,3,2024-10-31
T188728,C9725,Mouse,Electronics,1419.02,4,2024-03-21
T188729,C1751,Monitor,Electronics,365.71,2,2024-04-23
T188730,C9767,Tablet,Electronics,285.08,3,2024-07-26
T188731,C9375,Keyboard,Accessories,1693.65,3,2024-01-13
T188732,C6447,Mouse,Electronics,480.74,1,2024-12-30
T188733,C4695,Tablet,Computing,509.7,2,2024-02-21
T188734,C8854,Keyboard,Computing,931.45,2,2024-02-14
T188735,C8503,Keyboard,Computing,949.1,2,2024-02-16
T188736,C6067,Phone,Electronics,380.54,2,2024-07-21
T188737,C8317,Keyboard,Electronics,1116.72,2,2024-03-04
T188738,C7391,Headphones,Computing,1394.53,2,2024-08-20
T188739,C4394,Laptop,Accessories,974.14,2,2024-01-10
T188740,C1417,Keyboard,Electronics,1791.92,4,2024-04-15
T188741,C5724,Headphones,Electronics,1983.27,1,2024-04-15
T188742,C6561,Headphones,Computing,1061.93,3,2024-12-11
T188743,C2177,Headphones,Computing,1945.66,1,2024-12-06
T188744,C1603,Laptop,Electronics,1296.51,4,2024-06-03
T188745,C6938,Phone,Electronics,1062.32,4,2024-10-22
T188746,C9781,Keyboard,Electronics,1741.35,3,2024-08-02
T188747,C4553,Phone,Electronics,1933.33,2,2024-04-03
T188748,C8976,Tablet,Accessories,1998.03,2,2024-07-25
T188749,C6086,Laptop,Computing,1520.76,4,2024-02-08
T188750,C9401,Monitor,Computing,975.75,4,2024-09-22
T188751,C8031,Keyboard,Computing,599.11,3,2024-10-24
T188752,C1667,Monitor,Electronics,1120.38,3,2024-01-14
T188753,C1996,Phone,Computing,1557.28,2,2024-06-17
T188754,C7143,Keyboard,Computing,63.38,4,2024-05-18
T188755,C5903,Keyboard,Electronics,542.62,3,2024-06-17
T188756,C3287,Mouse,Computing,715.66,1,2024-12-05
T188757,C6894,Monitor,Electronics,1562.1,3,2024-05-15
T188758,C2167,Tablet,Computing,1230.97,2,2024-08-03
T188759,C9692,Phone,Electronics,857.16,4,2024-09-16
T188760,C9404,Phone,Computing,1839.34,4,2024-12-09
T188761,C8131,Monitor,Accessories,1080.91,2,2024-08-14
T188762,C9498,Laptop,Accessories,1450.59,4,2024-09-21
T188763,C1829,Laptop,Electronics,1314.39,2,2024-09-06
T188764,C6735,Monitor,Electronics,1718.43,3,2024-04-19
T188765,C6744,Laptop,Electronics,1626.63,3,2024-11-27
T188766,C1287,Keyboard,Electronics,1978.17,2,2024-03-03
T188767,C9055,Tablet,Computing,764.59,3,2024-07-27
T188768,C8712,Keyboard,Electronics,338.1,4,2024-10-11
T188769,C9354,Phone,Electronics,1522.04,1,2024-11-27
T188770,C9842,Keyboard,Accessories,1750.68,3,2024-01-24
T188771,C5298,Monitor,Accessories,118.2,1,2024-07-01
T188772,C4722,Headphones,Accessories,672.42,3,2024-01-05
T188773,C7057,Phone,Accessories,1616.32,4,2024-02-07
T188774,C1356,Monitor,Accessories,1370.04,4,2024-06-22
T188775,C2663,Phone,Computing,1513.05,2,2024-08-03
T188776,C9727,Headphones,Computing,1090.97,3,2024-04-13
T188777,C2305,Keyboard,Electronics,769.86,1,2024-04-19
T188778,C5741,Keyboard,Accessories,1624.67,4,2024-09-05
T188779,C9656,Keyboard,Computing,1113.53,4,2024-01-07
T188780,C4507,Laptop,Computing,1034.88,1,2024-06-02
T188781,C6398,Keyboard,Computing,1472.34,3,2024-06-10
T188782,C1728,Headphones,Accessories,389.83,3,2024-03-08
T188783,C3772,Phone,Electronics,1176.15,1,2024-07-19
T188784,C7952,Keyboard,Computing,615.79,2,2024-08-27
T188785,C6790,Tablet,Accessories,52.68,3,2024-10-29
T188786,C3530,Tablet,Electronics,1500.25,4,31-12-2024
T188787,C9680,Tablet,Electronics,954.62,4,2024-01-15
T188788,C8843,Keyboard,Computing,1807.46,3,2024-01-07
T188789,C1577,Headphones,Accessories,1005.33,3,2024-11-17
T188790,C6256,Tablet,Electronics,30.28,2,2024-06-04
T188791,C8347,Headphones,Computing,823.41,1,2024-03-20
T188792,C4638,Monitor,Electronics,350.44,3,2024-09-06
T188793,C1078,Monitor,Computing,1842.95,3,2024-04-14
T188794,C8334,Laptop,Computing,897.14,1,2024-06-24
T188795,C8240,Mouse,Computing,1026.28,2,2024-05-20
T188796,C8990,Tablet,Computing,737.34,4,2024-01-10
T188797,C2801,Headphones,Electronics,1049.23,1,2024-03-16
T188798,C1791,Keyboard,Accessories,174.76,2,2024-06-01
T188799,C9718,Laptop,Computing,922.88,2,2024-06-23
T188800,C2747,Monitor,Electronics,1330.25,3,2024-12-21
T188801,C5011,Phone,Accessories,750.79,3,2024-06-04
T188802,C1659,Headphones,Accessories,791.41,1,2024-10-28
T188803,C7085,Keyboard,Electronics,1676.46,4,2024-01-08
T188804,C8188,Phone,Computing,1077.89,4,2024-06-17
T188805,C6578,Monitor,Accessories,1179.42,4,2024-05-26
T188806,C5421,Tablet,Accessories,600.67,2,2024-05-03
T188807,C2647,Laptop,Accessories,971.13,2,2024-06-13
T188808,C1325,Laptop,Accessories,117.38,2,2024-05-05
T188809,C1152,Monitor,Accessories,866.29,4,2024-07-21
T188810,C4303,Phone,Accessories,1607.36,1,2024-01-23
T188811,C2604,Monitor,Accessories,331.3,3,2024-12-31
T188812,C7764,Keyboard,Electronics,1531.31,3,2024-11-20
T188813,C7387,Keyboard,Accessories,754.69,4,2024-01-10
T188814,C3558,Mouse,Electronics,63.85,2,2024-12-09
T188815,C2260,Tablet,Electronics,1906.88,3,2024-03-20
T188816,C4350,Laptop,Electronics,370.9,1,2024-02-06
T188817,C3883,Headphones,Computing,676.19,4,2024-10-19
T188818,C4224,Mouse,Computing,966.65,2,2024-08-14
T188819,C9707,Mouse,Electronics,1899.39,2,2024-11-28
T188820,C2964,Monitor,Electronics,1166.52,2,2024-04-23
T188821,C7587,Laptop,Electronics,1811.63,2,2024-04-24
T188822,C6925,Headphones,Computing,1133.29,3,2024-11-10
T188823,C2385,Phone,Accessories,418.74,4,2024-02-11
T188824,,Laptop,Accessories,,1,2024-06-12
T188825,C3164,Laptop,Computing,209.88,1,2024-03-10
T188826,C5114,Laptop,Accessories,242.95,4,2024-07-02
T188827,C4476,Phone,Accessories,240.17,3,2024-01-07
T188828,C3414,Phone,Electronics,34.38,4,2024-09-21
T188829,C5506,Keyboard,Computing,311.06,4,2024-04-29
T188830,C3612,Phone,Computing,712.43,2,2024-07-10
T188831,C3502,Phone,Electronics,153.51,4,2024-01-28
T188832,C9575,Tablet,Computing,22.26,2,2024-12-28
T188833,C6025,Tablet,Accessories,233.42,2,2024-07-15
T188834,C1151,Keyboard,Accessories,1872.76,1,2024-04-17
T188835,C7973,Mouse,Electronics,1056.02,2,2024-03-05
T188836,C5801,Keyboard,Computing,875.7,2,2024-06-26
T188837,C6418,Mouse,Accessories,979.44,3,2024-09-23
T188838,C4374,Phone,Computing,1114.07,4,2024-01-20
T188839,C4830,Tablet,Accessories,224.58,4,2024-09-12
T188840,C9942,Keyboard,Computing,1173.67,3,2024-10-30
T188841,C6008,Headphones,Electronics,1670.1,4,2024-10-30
T188842,C6900,Headphones,Accessories,1125.68,1,2024-10-30
T188843,C3656,Phone,Accessories,1767.26,4,2024-07-18
T188844,C5896,Tablet,Electronics,285.08,1,2024-03-07
T188845,C8360,Headphones,Accessories,1653.51,2,2024-05-29
T188846,C5291,Tablet,Computing,1328.6,2,2024-04-24
T188847,C2751,Laptop,Computing,1211.31,3,2024-11-28
T188848,C8605,Keyboard,Electronics,1181.66,1,2024-02-23
T188849,C4312,Phone,Accessories,246.7,2,2024-07-05
T188850,C6463,Tablet,Accessories,1287.47,3,2024-11-10
T188851,C8304,Phone,Accessories,803.57,2,2024-04-20
T188852,C2765,Headphones,Electronics,135.88,2,2024-09-06
T188853,C9790,Headphones,Accessories,418.46,4,2024-08-13
T188854,C9907,Monitor,Accessories,890.73,4,2024-05-29
T188855,C3952,Phone,Electronics,1986.03,4,2024-03-03
T188856,C9500,Mouse,Accessories,867.03,2,2024-06-07
T188857,C7077,Keyboard,Computing,308.06,4,2024-12-13
T188858,C4368,Monitor,Electronics,1804.4,4,2024-11-18
T188859,C4841,Headphones,Computing,80.12,2,2024-10-25
T188860,C3275,Phone,Computing,262.19,4,2024-11-29
T188861,C4311,Keyboard,Computing,952.71,1,2024-07-15
T188862,C2679,Keyboard,Computing,194.63,1,2024-10-06
T188863,C6698,Laptop,Computing,1147.46,4,2024-08-24
T188864,C3012,Laptop,Computing,323.96,1,2024-03-29
T188865,C3586,Monitor,Accessories,1305.21,3,2024-11-13
T188866,C2611,Laptop,Computing,244.15,1,2024-04-15
T188867,C6401,Laptop,Computing,1622.11,2,2024-04-25
T188868,C5415,Monitor,Computing,1470.32,2,2024-01-24
T188869,C9701,Tablet,Electronics,1851.55,2,2024-12-30
T188870,C8216,Laptop,Electronics,146.15,3,2024-05-13
T188871,C9870,Keyboard,Electronics,1115.04,1,2024-04-23
T188872,C8966,Headphones,Computing,1420.62,2,2024-01-01
T188873,C1690,Phone,Computing,1806.3,2,2024-07-09
T188874,C9593,Mouse,Computing,969.29,2,2024-12-25
T188875,C8285,Keyboard,Accessories,1903.12,1,2024-10-09
T188876,C6103,Phone,Accessories,253.73,3,2024-07-12
T188877,C7313,Headphones,Electronics,872.13,4,2024-05-28
T188878,C8995,Tablet,Computing,513.81,1,2024-01-22
T188879,C5313,Mouse,Accessories,319.22,4,2024-09-26
T188880,C1971,Headphones,Computing,580.7,2,2024-07-15
T188881,C1153,Keyboard,Accessories,1332.79,4,2024-01-03
T188882,C7225,Monitor,Electronics,971.57,3,2024-12-03
T188883,C2781,Headphones,Computing,371.28,3,2024-09-07
T188884,C5398,Keyboard,Accessories,73.12,4,2024-10-22
T188885,C4546,Monitor,Computing,1847.76,0,2024-03-25
T188886,C6190,Tablet,Accessories,635.13,1,2024-12-06
T188887,C7220,Phone,Electronics,263.89,1,2024-04-19
T188888,C5057,Tablet,Accessories,300.83,1,2024-11-13
T188889,C2049,Laptop,Computing,514.32,1,2024-03-11
T188890,C1409,Tablet,Electronics,469.32,3,2024-02-07
T188891,C9804,Keyboard,Computing,566.3,3,2024-03-08
T188892,C3509,Laptop,Computing,458.76,1,2024-09-15
T188893,C4862,Headphones,Electronics,866.99,4,2024-05-26
T188894,C3990,Laptop,Electronics,1533.55,4,2024-06-30
T188895,C2160,Headphones,Computing,64.09,2,2024-04-22
T188896,C2792,Tablet,Computing,389.02,2,2024-11-10
T188897,C2993,Phone,Electronics,1426.85,4,2024-08-08
T188898,C6471,Mouse,Computing,306.27,1,2024-08-18
T188899,C1251,Laptop,Electronics,1485.25,4,2024-01-20
T188900,C9502,Phone,Computing,1034.47,3,2024-07-03
T188901,C4058,Laptop,Computing,1764.41,2,2024-07-08
T188902,C5836,Headphones,Computing,30.22,1,2024-02-14
T188903,C9365,Keyboard,Accessories,1570.87,1,2024-02-05
T188904,C7874,Tablet,Computing,1148.7,2,2024-01-17
T188905,C2471,Headphones,Accessories,943.07,1,2024-03-22
T188906,C2612,Headphones,Accessories,299.98,1,2024-02-09
T188907,C5865,Mouse,Electronics,475.79,2,2024-01-11
T188908,C2285,Laptop,Computing,1574.2,3,2024-01-31
T188909,C7710,Monitor,Accessories,306.53,4,2024-12-01
T188910,C4565,Monitor,Accessories,1059.42,4,2024-03-02
T188911,C6882,Tablet,Accessories,423.18,4,2024-07-10
T188912,C6489,Headphones,Electronics,983.65,3,2024-04-16
T188913,C6643,Monitor,Electronics,516.93,1,2024-02-16
T188914,C8932,Phone,Computing,708.71,4,2024-06-24
T188915,C9253,Mouse,Electronics,1606.86,2,2024-09-05
T188916,C9594,Mouse,Accessories,83.86,3,2024-03-31
T188917,C5449,Tablet,Electronics,1849.35,3,2024-05-27
T188918,C2424,Phone,Computing,645.57,3,2024-02-10
T188919,C5620,Mouse,Accessories,1196.12,4,2024-01-20
T188920,C6687,Mouse,Computing,451.29,4,2024-10-09
T188921,C8487,Keyboard,Computing,723.88,2,2024-09-02
T188922,C5691,Mouse,Computing,924.73,4,2024-11-10
T188923,C8849,Keyboard,Accessories,1380.61,3,2024-03-17
T188924,C4963,Phone,Computing,1747.45,4,2024-03-22
T188925,C6635,Phone,Computing,1733.6,2,2024-08-04
T188926,C6643,Keyboard,Computing,680.65,1,2024-05-05
T188927,C8487,Keyboard,Accessories,186.54,1,2024-01-02
T188928,C9665,Mouse,Computing,1850.79,1,2024-10-15
T188929,C6232,Phone,Electronics,71.09,4,2024-08-27
T188930,C9169,Phone,Accessories,1763.32,2,2024-08-21
T188931,C7321,Phone,Electronics,61.39,2,2024-01-19
T188932,C8852,Laptop,Electronics,1953.48,4,2024-01-27
T188933,C2278,Monitor,Accessories,32.18,4,2024-05-05
T188934,C7330,Mouse,Computing,43.83,2,2024-03-06
T188935,C4693,Keyboard,Electronics,1022.34,4,2024-11-01
T188936,C5969,Phone,Electronics,1336.87,2,2024-11-05
T188937,C5371,Monitor,Electronics,712.03,4,2024-02-26
T188938,C9184,Tablet,Electronics,1215.73,2,2024-08-13
T188939,C8524,Headphones,Computing,1693.26,2,2024-02-23
T188940,C8325,Mouse,Accessories,1593.21,4,2024-05-23
T188941,C4850,Tablet,Accessories,1769.32,1,2024-10-05
T188942,C4270,Headphones,Computing,326.73,4,2024-05-05
T188943,C2351,Keyboard,Accessories,457.03,1,2024-11-24
